Date,Open,High,Low,Close,Volume,Adj Close
1/31/2013,1501.95,1504.18,1496.76,1498.1,399.98,1498.1
2/1/2013,1498.1,1514.41,1498.1,1513.17,383.63,1513.17
2/4/2013,1513.17,1513.17,1495.02,1495.7,339,1495.7
2/5/2013,1495.7,1514.95,1495.7,1511.29,361.83,1511.29
2/6/2013,1511.29,1512.53,1504.7,1512.11,361.15,1512.11
2/7/2013,1512.11,1512.9,1498.48,1509.39,361.45,1509.39
2/8/2013,1509.39,1518.31,1509.39,1517.93,298.61,1517.93
2/11/2013,1517.93,1518.31,1513.6,1517.01,268.41,1517.01
2/12/2013,1517.01,1522.29,1515.6,1519.43,341.43,1519.43
2/13/2013,1519.43,1524.68,1515.93,1520.32,338.58,1520.32
2/14/2013,1520.32,1523.14,1514.02,1521.38,375.97,1521.38
2/15/2013,1521.38,1524.23,1514.14,1519.79,383.85,1519.79
2/19/2013,1519.79,1530.93,1519.79,1530.93,374.89,1530.93
2/20/2013,1530.93,1530.93,1511.41,1511.94,424.05,1511.94
2/21/2013,1511.94,1511.94,1497.29,1502.42,427.46,1502.42
2/22/2013,1502.42,1515.64,1502.42,1515.59,341.93,1515.59
2/25/2013,1515.59,1525.83,1487.84,1487.84,401.1,1487.84
2/26/2013,1487.84,1498.98,1485.01,1496.93,397.52,1496.93
2/27/2013,1496.93,1520.07,1494.88,1515.98,355.18,1515.98
2/28/2013,1515.98,1525.33,1514.45,1514.68,391.23,1514.68
3/1/2013,1514.68,1519.98,1501.47,1518.19,369.56,1518.19
3/4/2013,1518.19,1525.27,1512.29,1525.19,341.44,1525.19
3/5/2013,1525.19,1543.46,1525.19,1539.79,361.06,1539.79
3/6/2013,1539.79,1545.25,1538.1,1541.45,367.68,1541.45
3/7/2013,1541.45,1545.78,1541.45,1544.26,363.47,1544.26
3/8/2013,1544.26,1552.47,1542.93,1551.18,365.22,1551.18
3/11/2013,1551.15,1556.27,1547.35,1556.21,309.1,1556.21
3/12/2013,1556.21,1556.77,1548.23,1552.47,327.49,1552.47
3/13/2013,1552.47,1556.39,1548.25,1554.52,307.38,1554.52
3/14/2013,1554.52,1563.31,1554.52,1563.22,345.92,1563.22
3/15/2013,1563.2,1563.61,1555.73,1560.69,517.58,1560.69
3/18/2013,1560.69,1560.69,1545.13,1552.09,316.45,1552.09
3/19/2013,1552.09,1557.25,1538.56,1548.33,379.62,1548.33
3/20/2013,1548.33,1561.56,1548.33,1558.7,334.9,1558.7
3/21/2013,1558.7,1558.7,1543.55,1545.8,324.32,1545.8
3/22/2013,1545.9,1557.73,1545.9,1556.89,294.83,1556.89
3/25/2013,1556.89,1564.91,1546.21,1551.68,317.81,1551.68
3/26/2013,1551.68,1563.94,1551.68,1563.77,286.92,1563.77
3/27/2013,1563.75,1564.06,1551.9,1562.84,291.42,1562.84
3/28/2013,1562.85,1570.28,1561.07,1569.18,330.44,1569.18
4/1/2013,1569.18,1570.56,1558.46,1562.17,275.31,1562.17
4/2/2013,1562.17,1573.66,1562.17,1570.25,331.21,1570.25
4/3/2013,1570.25,1571.46,1549.8,1553.68,406.06,1553.68
4/4/2013,1553.68,1562.59,1552.52,1559.97,335.06,1559.97
4/5/2013,1559.97,1559.97,1539.5,1553.28,351.54,1553.28
4/8/2013,1553.26,1563.06,1548.63,1563.06,288.71,1563.06
4/9/2013,1563.1,1573.89,1560.92,1568.6,325.27,1568.6
4/10/2013,1568.6,1589.06,1568.6,1587.72,345.33,1587.72
4/11/2013,1587.72,1597.34,1586.17,1593.36,339.39,1593.36
4/12/2013,1593.3,1593.3,1579.96,1588.84,320.62,1588.84
4/15/2013,1588.83,1588.83,1552.28,1552.35,466.01,1552.35
4/16/2013,1552.35,1575.34,1552.35,1574.56,365.47,1574.56
4/17/2013,1574.56,1574.56,1543.68,1552.01,425.03,1552.01
4/18/2013,1552.03,1554.38,1536.03,1541.6,389.08,1541.6
4/19/2013,1541.6,1555.89,1539.4,1555.25,356.98,1555.25
4/22/2013,1555.25,1565.55,1548.18,1562.5,297.98,1562.5
4/23/2013,1562.5,1579.57,1562.5,1578.78,356.51,1578.78
4/24/2013,1578.78,1583,1575.8,1578.79,359.82,1578.79
4/25/2013,1578.93,1592.64,1578.93,1585.16,390.85,1585.16
4/26/2013,1585.16,1585.78,1577.56,1582.23,319.86,1582.23
4/29/2013,1582.33,1596.65,1582.33,1593.6,289.12,1593.6
4/30/2013,1593.57,1597.56,1586.5,1597.56,374.5,1597.56
5/1/2013,1597.55,1597.55,1581.28,1582.69,353.03,1582.69
5/2/2013,1582.77,1598.59,1582.77,1597.58,336.69,1597.58
5/3/2013,1597.59,1618.45,1597.59,1614.42,360.39,1614.42
5/6/2013,1614.4,1619.77,1614.2,1617.5,306.22,1617.5
5/7/2013,1617.55,1626.03,1616.64,1625.95,330.95,1625.95
5/8/2013,1625.94,1632.78,1622.69,1632.68,355.47,1632.68
5/9/2013,1632.68,1635.01,1623.08,1626.67,345.74,1626.67
5/10/2013,1626.68,1633.69,1623.7,1633.69,308.64,1633.69
5/13/2013,1632.09,1636,1626.73,1633.77,291.06,1633.77
5/14/2013,1633.75,1651.09,1633.75,1650.33,345.77,1650.33
5/15/2013,1649.13,1661.48,1646.68,1658.78,365.74,1658.78
5/16/2013,1658.06,1660.51,1648.59,1650.46,351.31,1650.46
5/17/2013,1652.44,1667.46,1652.44,1667.46,344.07,1667.46
5/20/2013,1665.7,1672.83,1663.52,1666.29,327.5,1666.29
5/21/2013,1666.19,1674.93,1662.67,1669.16,351.35,1669.16
5/22/2013,1669.39,1687.18,1648.85,1655.34,436.1,1655.34
5/23/2013,1651.61,1655.5,1635.53,1650.51,394.55,1650.51
5/24/2013,1646.67,1649.78,1636.88,1649.59,275.8,1649.59
5/28/2013,1652.63,1674.2,1652.63,1660.06,345.74,1660.06
5/29/2013,1656.56,1656.56,1640.05,1648.35,358.71,1648.35
5/30/2013,1649.14,1661.91,1648.6,1654.41,349.86,1654.41
5/31/2013,1652.13,1658.98,1630.73,1630.73,409.96,1630.73
6/3/2013,1631.7,1640.42,1622.71,1640.42,395.2,1640.42
6/4/2013,1640.72,1646.53,1623.61,1631.38,365.38,1631.38
6/5/2013,1629.05,1629.31,1607.08,1608.9,363.23,1608.9
6/6/2013,1609.29,1622.56,1598.22,1622.56,354.73,1622.56
6/7/2013,1625.27,1644.4,1625.27,1643.38,337.19,1643.38
6/10/2013,1644.67,1648.68,1639.26,1642.81,297.87,1642.81
6/11/2013,1638.64,1640.13,1622.92,1626.13,343.57,1626.13
6/12/2013,1629.93,1637.7,1610.92,1612.52,320.25,1612.52
6/13/2013,1612.15,1639.25,1608.06,1636.35,337.86,1636.35
6/14/2013,1635.52,1640.8,1623.95,1626.72,293.94,1626.72
6/17/2013,1630.64,1646.5,1630.33,1639.04,313.7,1639.04
6/18/2013,1639.77,1654.18,1639.77,1651.81,312.09,1651.81
6/19/2013,1651.82,1652.44,1628.91,1628.93,354.5,1628.93
6/20/2013,1624.61,1624.61,1584.31,1588.18,485.88,1588.18
6/21/2013,1588.61,1599.18,1577.69,1592.43,579.72,1592.43
6/24/2013,1588.77,1588.77,1560.32,1573.08,473.36,1573.08
6/25/2013,1577.52,1593.79,1577.08,1588.03,376.11,1588.03
6/26/2013,1592.27,1606.82,1592.27,1603.26,355.83,1603.26
6/27/2013,1606.43,1620.06,1606.43,1613.19,336.45,1613.19
6/28/2013,1611.11,1615.93,1601.06,1606.28,497.71,1606.28
7/1/2013,1609.78,1626.6,1609.78,1614.95,310.46,1614.95
7/2/2013,1614.29,1624.26,1606.77,1614.07,331.71,1614.07
7/3/2013,1611.47,1618.96,1604.56,1615.41,196.6,1615.41
7/5/2013,1618.65,1632.06,1614.7,1631.89,263.41,1631.89
7/8/2013,1634.19,1644.68,1634.19,1640.45,351.45,1640.45
7/9/2013,1642.89,1654.18,1642.89,1652.31,315.53,1652.31
7/10/2013,1651.56,1657.92,1647.66,1652.61,301.1,1652.61
7/11/2013,1657.41,1676.63,1657.41,1675.02,344.63,1675.02
7/12/2013,1675.26,1680.18,1672.32,1680.18,303.9,1680.18
7/15/2013,1679.58,1684.51,1677.89,1682.5,262.32,1682.5
7/16/2013,1682.69,1683.72,1671.83,1676.26,308.17,1676.26
7/17/2013,1677.91,1684.75,1677.91,1680.91,315.34,1680.91
7/18/2013,1681.05,1693.11,1681.05,1689.36,345.23,1689.36
7/19/2013,1686.15,1692.08,1684.07,1692.08,330.25,1692.08
7/22/2013,1694.41,1697.6,1690.67,1695.53,277.91,1695.53
7/23/2013,1696.63,1698.78,1691.13,1692.39,309.61,1692.39
7/24/2013,1696.06,1698.38,1682.56,1685.93,333.61,1685.93
7/25/2013,1685.2,1690.93,1680.06,1690.25,332.25,1690.25
7/26/2013,1687.31,1691.84,1676.03,1691.65,276.27,1691.65
7/29/2013,1690.31,1690.92,1681.85,1685.32,284.05,1685.32
7/30/2013,1687.92,1693.18,1682.42,1685.95,332.05,1685.95
7/31/2013,1687.76,1698.43,1684.93,1685.72,384.73,1685.72
8/1/2013,1689.42,1707.84,1689.42,1706.86,377.51,1706.86
8/2/2013,1706.09,1709.67,1700.68,1709.67,313.66,1709.67
8/5/2013,1708.01,1709.23,1703.55,1707.14,252.93,1707.14
8/6/2013,1705.79,1705.79,1693.29,1697.36,314.12,1697.36
8/7/2013,1695.3,1695.3,1684.91,1690.91,301.02,1690.91
8/8/2013,1693.34,1700.18,1688.38,1697.47,327.16,1697.47
8/9/2013,1696.09,1699.42,1686.02,1691.42,295.76,1691.42
8/12/2013,1688.36,1691.48,1683.34,1689.46,278.91,1689.46
8/13/2013,1690.65,1696.81,1682.61,1694.16,303.55,1694.16
8/14/2013,1693.88,1695.52,1684.82,1685.39,287.14,1685.39
8/15/2013,1679.6,1679.6,1658.58,1661.31,342.66,1661.31
8/16/2013,1661.21,1663.59,1652.6,1655.82,321.14,1655.82
8/19/2013,1655.25,1659.18,1645.83,1646.06,290.45,1646.06
8/20/2013,1646.81,1658.92,1646.07,1652.34,299.4,1652.34
8/21/2013,1650.66,1656.98,1639.43,1642.8,293.21,1642.8
8/22/2013,1645.03,1659.55,1645.03,1656.95,253.74,1656.95
8/23/2013,1659.92,1664.84,1654.81,1663.5,258.26,1663.5
8/26/2013,1664.29,1669.51,1656.02,1656.78,243.06,1656.78
8/27/2013,1652.54,1652.54,1629.05,1630.47,321.91,1630.47
8/28/2013,1630.25,1641.18,1627.46,1634.95,278.4,1634.95
8/29/2013,1633.5,1646.41,1630.88,1638.17,252.75,1638.17
8/30/2013,1638.89,1640.07,1628.05,1632.96,273.43,1632.96
9/3/2013,1635.94,1651.34,1633.41,1639.77,373.16,1639.77
9/4/2013,1640.71,1655.71,1637.41,1653.07,331.21,1653.07
9/5/2013,1653.28,1659.17,1653.06,1655.07,295.71,1655.07
9/6/2013,1657.43,1664.82,1640.61,1655.17,312.38,1655.17
9/9/2013,1656.84,1672.4,1656.84,1671.7,310.27,1671.7
9/10/2013,1675.1,1684.08,1675.1,1683.98,369.18,1683.98
9/11/2013,1681.04,1689.13,1678.69,1689.13,313.54,1689.13
9/12/2013,1689.2,1689.96,1681.95,1683.42,310.62,1683.42
9/13/2013,1685.04,1688.72,1682.21,1687.98,273.65,1687.98
9/16/2013,1691.69,1704.94,1691.69,1697.59,307.98,1697.59
9/17/2013,1697.72,1705.52,1697.72,1704.76,277.42,1704.76
9/18/2013,1705.73,1729.43,1700.34,1725.52,398.97,1725.52
9/19/2013,1727.33,1729.85,1720.19,1722.33,374.01,1722.33
9/20/2013,1722.43,1725.22,1708.89,1709.91,507.4,1709.91
9/23/2013,1711.43,1711.43,1697.09,1701.83,312.69,1701.83
9/24/2013,1702.59,1707.63,1694.9,1697.42,326.89,1697.42
9/25/2013,1698.02,1701.7,1691.88,1692.77,314.87,1692.77
9/26/2013,1694.05,1703.84,1693.1,1698.67,281.39,1698.67
9/27/2013,1695.52,1695.52,1687.1,1691.75,295.17,1691.75
9/30/2013,1687.26,1687.26,1674.98,1681.55,330.86,1681.55
10/1/2013,1682.41,1696.55,1682.06,1695,323.86,1695
10/2/2013,1691.9,1693.86,1680.33,1693.86,314.86,1693.86
10/3/2013,1692.34,1692.34,1670.35,1678.66,327.96,1678.66
10/4/2013,1678.79,1691.93,1677.32,1690.5,288.02,1690.5
10/7/2013,1687.15,1687.15,1674.69,1676.11,267.84,1676.11
10/8/2013,1676.21,1676.79,1655.03,1655.44,356.92,1655.44
10/9/2013,1656.98,1662.46,1646.46,1656.4,357.78,1656.4
10/10/2013,1660.88,1692.56,1660.88,1692.56,336.23,1692.56
10/11/2013,1691.08,1703.43,1688.52,1703.19,294.46,1703.19
10/14/2013,1699.85,1711.03,1692.13,1710.14,258.05,1710.14
10/15/2013,1709.17,1711.56,1695.93,1698.06,332.77,1698.06
10/16/2013,1700.48,1721.76,1700.48,1721.54,348.61,1721.54
10/17/2013,1720.17,1733.44,1714.11,1733.15,345.35,1733.15
10/18/2013,1736.71,1745.31,1735.73,1744.5,366.48,1744.5
10/21/2013,1745.19,1747.79,1740.67,1744.66,305.27,1744.66
10/22/2013,1746.47,1759.32,1746.47,1754.67,385.08,1754.67
10/23/2013,1752.27,1752.27,1740.5,1746.38,371.33,1746.38
10/24/2013,1747.47,1753.93,1745.5,1752.06,367.17,1752.06
10/25/2013,1756.01,1759.81,1752.44,1759.77,317.57,1759.77
10/28/2013,1759.42,1764.98,1757.67,1762.1,328.23,1762.1
10/29/2013,1762.93,1772.08,1762.93,1771.94,335.84,1771.94
10/30/2013,1772.27,1775.21,1757.23,1763.31,352.3,1763.31
10/31/2013,1763.23,1768.53,1755.71,1756.54,382.65,1756.54
11/1/2013,1758.69,1765.67,1752.69,1761.64,368.62,1761.64
11/4/2013,1763.4,1768.78,1761.56,1767.93,319.48,1767.93
11/5/2013,1765.67,1767.03,1755.76,1762.96,351.66,1762.96
11/6/2013,1765,1773.73,1764.4,1770.48,332.21,1770.48
11/7/2013,1770.73,1774.54,1746.19,1747.15,414.32,1747.15
11/8/2013,1748.36,1770.78,1747.63,1770.6,383.71,1770.6
11/11/2013,1769.95,1773.43,1767.84,1771.89,253.4,1771.89
11/12/2013,1769.51,1771.78,1762.29,1767.68,322.1,1767.68
11/13/2013,1764.36,1782,1760.64,1782,332.74,1782
11/14/2013,1782.75,1791.53,1780.21,1790.61,313.9,1790.61
11/15/2013,1790.66,1798.21,1790.66,1798.18,325.48,1798.18
11/18/2013,1798.81,1802.32,1788,1791.53,316.85,1791.53
11/19/2013,1790.79,1795.51,1784.71,1787.86,322.44,1787.86
11/20/2013,1789.58,1795.72,1777.22,1781.36,310.91,1781.36
11/21/2013,1783.52,1797.16,1783.52,1795.84,325.66,1795.84
11/22/2013,1797.2,1804.83,1794.69,1804.76,305.51,1804.76
11/25/2013,1806.32,1808.09,1800.57,1802.47,299.85,1802.47
11/26/2013,1802.86,1808.42,1800.77,1802.75,342.71,1802.75
11/27/2013,1803.47,1808.27,1802.77,1807.22,261.35,1807.22
11/29/2013,1808.68,1813.55,1803.97,1805.81,159.83,1805.81
12/2/2013,1806.55,1810.02,1798.59,1800.9,309.54,1800.9
12/3/2013,1800.09,1800.09,1787.84,1795.15,347.56,1795.15
12/4/2013,1793.15,1799.8,1779.08,1792.81,361.05,1792.81
12/5/2013,1792.81,1792.81,1783.38,1785.03,333.68,1785.03
12/6/2013,1788.35,1806.04,1788.35,1805.08,315,1805.08
12/9/2013,1806.2,1811.52,1806.2,1808.36,312.95,1808.36
12/10/2013,1807.59,1808.52,1801.75,1802.61,311.71,1802.61
12/11/2013,1802.76,1802.96,1780.08,1782.21,347.22,1782.21
12/12/2013,1781.7,1782.98,1772.28,1775.5,330.66,1775.5
12/13/2013,1777.97,1780.92,1772.44,1775.31,306.1,1775.31
12/16/2013,1777.47,1792.21,1777.47,1786.54,320.98,1786.54
12/17/2013,1786.46,1786.77,1777.05,1781,327,1781
12/18/2013,1781.45,1811.07,1767.98,1810.65,432.77,1810.65
12/19/2013,1809,1810.88,1801.34,1809.59,349.72,1809.59
12/20/2013,1810.39,1823.75,1810.25,1818.31,509.77,1818.31
12/23/2013,1822.92,1829.75,1822.92,1827.98,285.15,1827.98
12/24/2013,1828.02,1833.31,1828.02,1833.31,130.76,1833.31
12/26/2013,1834.95,1842.83,1834.95,1842.02,198.22,1842.02
12/27/2013,1842.96,1844.89,1839.81,1841.4,205.29,1841.4
12/30/2013,1841.46,1842.46,1838.77,1841.06,229.38,1841.06
12/31/2013,1842.6,1849.43,1842.41,1848.35,231.28,1848.35
1/2/2014,1845.85,1845.85,1827.73,1831.97,308.06,1831.97
1/3/2014,1833.2,1838.23,1829.13,1831.36,277.42,1831.36
1/6/2014,1832.31,1837.16,1823.72,1826.77,329.48,1826.77
1/7/2014,1828.7,1840.09,1828.7,1837.88,351.17,1837.88
1/8/2014,1837.9,1840.02,1831.4,1837.48,365.21,1837.48
1/9/2014,1839,1843.22,1830.38,1838.13,358.11,1838.13
1/10/2014,1840.06,1843.15,1832.43,1842.36,333.57,1842.36
1/13/2014,1841.26,1843.44,1815.52,1819.19,359.13,1819.19
1/14/2014,1821.35,1839.26,1821.35,1838.88,335.32,1838.88
1/15/2014,1840.52,1850.83,1840.52,1848.38,377.78,1848.38
1/16/2014,1847.98,1847.98,1840.3,1845.89,349.13,1845.89
1/17/2014,1844.22,1846.04,1835.22,1838.69,362.61,1838.69
1/21/2014,1841.05,1849.31,1832.38,1843.8,378.24,1843.8
1/22/2014,1844.7,1846.86,1840.88,1844.85,337.41,1844.85
1/23/2014,1842.29,1842.29,1820.06,1828.45,397.22,1828.45
1/24/2014,1826.95,1826.95,1790.29,1790.29,461.84,1790.29
1/27/2014,1791.03,1795.97,1772.88,1781.56,404.52,1781.56
1/28/2014,1783,1793.86,1779.48,1792.5,343.78,1792.5
1/29/2014,1790.15,1790.15,1770.44,1774.19,396.4,1774.19
1/30/2014,1777.17,1798.77,1777.17,1794.18,354.75,1794.18
1/31/2014,1790.88,1793.88,1772.26,1782.58,405.96,1782.58
2/3/2014,1782.68,1784.82,1739.66,1741.89,472.6,1741.89
2/4/2014,1743.81,1758.72,1743.81,1755.19,406.84,1755.19
2/5/2014,1753.38,1755.79,1737.92,1751.64,398.42,1751.64
2/6/2014,1752.98,1774.06,1752.98,1773.43,382.54,1773.43
2/7/2014,1776.01,1798.03,1776.01,1797.02,377.59,1797.02
2/10/2014,1796.19,1799.93,1791.82,1799.83,331.21,1799.83
2/11/2014,1800.44,1823.54,1800.41,1819.75,369.93,1819.75
2/12/2014,1820.11,1826.55,1815.96,1819.26,332.63,1819.26
2/13/2014,1814.81,1830.25,1809.21,1829.82,328.95,1829.82
2/14/2014,1828.45,1841.65,1825.58,1838.63,311.47,1838.63
2/18/2014,1839.03,1842.86,1835.01,1840.76,342.11,1840.76
2/19/2014,1838.9,1847.5,1826.98,1828.75,366.15,1828.75
2/20/2014,1829.23,1842.79,1824.57,1839.78,340.49,1839.78
2/21/2014,1841.06,1846.13,1835.59,1836.25,340.38,1836.25
2/24/2014,1836.78,1858.7,1836.78,1847.6,401.45,1847.6
2/25/2014,1847.66,1852.91,1840.18,1845.11,351.55,1845.11
2/26/2014,1845.79,1852.65,1840.66,1845.16,371.67,1845.16
2/27/2014,1844.9,1854.53,1841.13,1854.29,354.74,1854.29
2/28/2014,1855.11,1867.92,1847.67,1859.44,391.74,1859.44
3/3/2014,1857.68,1857.68,1834.43,1845.72,342.82,1845.72
3/4/2014,1849.22,1876.22,1849.22,1873.91,376.57,1873.91
3/5/2014,1874.05,1876.53,1871.1,1873.81,339.29,1873.81
3/6/2014,1874.18,1881.93,1874.18,1877.03,336.04,1877.03
3/7/2014,1878.52,1883.56,1870.56,1878.04,356.47,1878.04
3/10/2014,1877.85,1877.86,1867.04,1877.17,302.13,1877.17
3/11/2014,1878.26,1882.34,1863.88,1867.63,339.24,1867.63
3/12/2014,1866.15,1868.38,1854.38,1868.19,327.08,1868.19
3/13/2014,1869.06,1874.4,1841.85,1846.33,367.09,1846.33
3/14/2014,1845.06,1852.43,1839.56,1841.13,328.54,1841.13
3/17/2014,1842.81,1862.3,1842.81,1858.82,286.04,1858.82
3/18/2014,1858.92,1873.76,1858.92,1872.25,293.01,1872.25
3/19/2014,1872.25,1874.14,1850.34,1860.77,328.92,1860.77
3/20/2014,1860.08,1873.48,1854.63,1872.01,332.75,1872.01
3/21/2014,1874.53,1883.96,1863.45,1866.52,527.07,1866.52
3/24/2014,1867.67,1873.33,1849.68,1857.43,340.9,1857.43
3/25/2014,1859.47,1871.86,1855.95,1865.61,320.05,1865.61
3/26/2014,1867.08,1875.92,1852.56,1852.56,348.08,1852.56
3/27/2014,1852.1,1855.55,1842.1,1849.04,373.34,1849.04
3/28/2014,1850.06,1866.63,1850.06,1857.61,295.55,1857.61
3/31/2014,1859.16,1875.18,1859.16,1872.33,327.43,1872.33
4/1/2014,1873.95,1885.83,1873.95,1885.52,333.61,1885.52
4/2/2014,1886.6,1893.17,1883.79,1890.9,313.16,1890.9
4/3/2014,1891.43,1893.8,1882.65,1888.77,305.56,1888.77
4/4/2014,1890.25,1897.28,1863.26,1865.08,358.37,1865.08
4/7/2014,1863.92,1864.04,1841.47,1845.04,380.15,1845.04
4/8/2014,1845.47,1854.94,1837.48,1851.95,372.14,1851.95
4/9/2014,1852.64,1872.43,1852.38,1872.18,330.86,1872.18
4/10/2014,1872.28,1872.53,1830.86,1833.07,375.87,1833.07
4/11/2014,1830.65,1835.06,1814.35,1815.68,374.34,1815.68
4/14/2014,1818.18,1834.18,1815.8,1830.6,311.15,1830.6
4/15/2014,1831.44,1844.02,1816.29,1842.97,373.64,1842.97
4/16/2014,1846.01,1862.31,1846.01,1862.31,315.5,1862.31
4/17/2014,1861.72,1869.63,1856.71,1864.84,334.14,1864.84
4/21/2014,1865.79,1871.89,1863.18,1871.89,264.25,1871.89
4/22/2014,1872.56,1884.89,1872.56,1879.55,321.54,1879.55
4/23/2014,1879.31,1879.75,1873.91,1875.39,308.57,1875.39
4/24/2014,1881.96,1884.06,1870.23,1878.6,319.18,1878.6
4/25/2014,1877.71,1877.71,1859.69,1863.4,321.3,1863.4
4/28/2014,1865,1877.01,1850.6,1869.43,403.46,1869.43
4/29/2014,1870.78,1880.59,1870.78,1878.32,364.78,1878.32
4/30/2014,1877.09,1885.19,1872.68,1883.94,377.92,1883.94
5/1/2014,1884.39,1888.58,1878.04,1883.68,341.67,1883.68
5/2/2014,1885.3,1891.32,1878.5,1881.14,315.95,1881.14
5/5/2014,1879.44,1885.51,1866.77,1884.66,273.37,1884.66
5/6/2014,1883.68,1883.68,1867.71,1867.71,332.72,1867.71
5/7/2014,1868.53,1878.82,1859.79,1878.2,363.29,1878.2
5/8/2014,1877.39,1889.06,1870.05,1875.63,339.34,1875.63
5/9/2014,1875.27,1878.56,1867.02,1878.47,302.5,1878.47
5/12/2014,1880.03,1897.13,1880.03,1896.65,300.57,1896.65
5/13/2014,1896.75,1902.17,1896.06,1897.44,291.56,1897.44
5/14/2014,1897.13,1897.13,1885.77,1888.53,282.2,1888.53
5/15/2014,1888.16,1888.16,1862.35,1870.84,355.26,1870.84
5/16/2014,1871.18,1878.28,1864.81,1877.85,317.36,1877.85
5/19/2014,1876.66,1886,1872.42,1885.07,266.42,1885.07
5/20/2014,1884.88,1884.88,1868.14,1872.82,300.77,1872.82
5/21/2014,1873.33,1888.8,1873.33,1888.03,277.71,1888.03
5/22/2014,1888.18,1896.32,1885.39,1892.48,275.98,1892.48
5/23/2014,1893.31,1901.26,1893.31,1900.53,239.62,1900.53
5/27/2014,1902.01,1912.28,1902.01,1911.91,291.1,1911.91
5/28/2014,1911.77,1914.45,1907.3,1909.78,297.64,1909.78
5/29/2014,1910.59,1920.03,1909.81,1920.03,270.9,1920.03
5/30/2014,1920.32,1924.03,1916.64,1923.56,326.34,1923.56
6/2/2014,1923.86,1925.88,1915.97,1924.96,250.9,1924.96
6/3/2014,1923.06,1925.06,1918.79,1924.23,286.71,1924.23
6/4/2014,1923.06,1928.63,1918.59,1927.88,279.39,1927.88
6/5/2014,1928.52,1941.73,1922.93,1940.45,311.32,1940.45
6/6/2014,1942.41,1949.43,1942.41,1949.43,286.43,1949.43
6/9/2014,1948.96,1955.55,1947.16,1951.27,281.21,1951.27
6/10/2014,1950.33,1950.85,1944.64,1950.79,270.23,1950.79
6/11/2014,1949.36,1949.36,1940.07,1943.89,271.06,1943.89
6/12/2014,1943.34,1943.34,1925.78,1930.1,304.04,1930.1
6/13/2014,1930.8,1937.3,1927.68,1936.16,259.82,1936.16
6/16/2014,1934.83,1941.15,1930.91,1937.78,292.61,1937.78
6/17/2014,1937.15,1943.68,1933.55,1941.98,297.12,1941.98
6/18/2014,1942.72,1957.73,1939.29,1956.97,306.52,1956.97
6/19/2014,1957.5,1959.86,1952.26,1959.47,295.21,1959.47
6/20/2014,1960.44,1963.91,1959.17,1962.86,433.62,1962.86
6/23/2014,1962.92,1963.73,1958.89,1962.6,271.76,1962.6
6/24/2014,1961.96,1968.17,1948.33,1949.97,308.97,1949.97
6/25/2014,1949.27,1960.82,1947.48,1959.53,310.67,1959.53
6/26/2014,1959.89,1959.89,1944.68,1957.21,277.88,1957.21
6/27/2014,1956.56,1961.46,1952.18,1960.95,429.05,1960.95
6/30/2014,1960.79,1964.23,1958.21,1960.22,303.73,1960.22
7/1/2014,1962.29,1978.57,1962.29,1973.31,318.82,1973.31
7/2/2014,1973.06,1976.67,1972.57,1974.61,285.14,1974.61
7/3/2014,1975.88,1985.58,1975.88,1985.43,199.8,1985.43
7/7/2014,1984.21,1984.21,1974.88,1977.65,268.12,1977.65
7/8/2014,1976.39,1976.39,1959.45,1963.7,330.24,1963.7
7/9/2014,1965.09,1974.15,1965.09,1972.82,285.88,1972.82
7/10/2014,1966.67,1969.83,1952.85,1964.68,316.56,1964.68
7/11/2014,1965.76,1968.67,1959.63,1967.56,268.46,1967.56
7/14/2014,1969.85,1979.84,1969.85,1977.09,274.49,1977.09
7/15/2014,1977.35,1982.52,1965.33,1973.28,332.87,1973.28
7/16/2014,1976.34,1983.93,1975.67,1981.56,339.09,1981.56
7/17/2014,1979.75,1981.8,1955.58,1958.11,338.16,1958.11
7/18/2014,1961.54,1979.91,1960.81,1978.21,310.6,1978.21
7/21/2014,1976.93,1976.93,1965.77,1973.63,261.11,1973.63
7/22/2014,1975.65,1986.23,1975.65,1983.53,289.04,1983.53
7/23/2014,1985.31,1989.22,1982.43,1987.01,286.97,1987.01
7/24/2014,1988.06,1991.39,1985.79,1987.97,320.35,1987.97
7/25/2014,1984.59,1984.59,1974.36,1978.33,263.89,1978.33
7/28/2014,1978.25,1981.52,1967.31,1978.91,280.33,1978.91
7/29/2014,1980.03,1984.84,1969.94,1969.94,318.33,1969.94
7/30/2014,1973.2,1978.9,1962.42,1970.06,344.82,1970.06
7/31/2014,1965.14,1965.14,1930.67,1930.67,419.3,1930.67
8/1/2014,1929.8,1937.34,1916.36,1925.15,378.96,1925.15
8/4/2014,1926.61,1942.92,1921.19,1938.98,307.29,1938.98
8/5/2014,1936.33,1936.33,1913.77,1920.2,346.25,1920.2
8/6/2014,1917.29,1927.91,1911.44,1920.23,353.91,1920.23
8/7/2014,1923.03,1928.89,1904.78,1909.56,323.05,1909.56
8/8/2014,1910.34,1932.38,1909.01,1931.58,290.22,1931.58
8/11/2014,1933.43,1944.9,1933.43,1936.92,278.48,1936.92
8/12/2014,1935.72,1939.65,1928.29,1933.75,261.17,1933.75
8/13/2014,1935.59,1948.41,1935.59,1946.71,271.8,1946.71
8/14/2014,1947.41,1955.22,1947.41,1955.18,260.94,1955.18
8/15/2014,1958.86,1964.04,1941.5,1955.06,302.33,1955.06
